"object_number","object_name","dimensions","reproduction.path"
"NK581","lepel","hoogte 26.5 cm; breedte 4 cm","NK_collectie/images_remove_frame/a0ffa39d-b239-663f-ac56-5005285efe11.jpg"
"NK583","lepel","hoogte 16.4 cm; breedte 5.3 cm; diepte 3 cm","NK_collectie/images_remove_frame/5ca749a6-5f74-ebd3-58ea-434a739d31fd.jpg"
"NK583","lepel","hoogte 16.4 cm; breedte 5.3 cm; diepte 3 cm","NK_collectie/images_remove_frame/e18255f2-b91f-09ba-b621-5e3064230874.jpg"
"NK586-A-B","kop en schotel","  ","NK_collectie/images_remove_frame/6b34e01a-5ee7-1284-78bb-0d7099e495c4.jpg"
"NK586-A-B","kop en schotel","  ","NK_collectie/images_remove_frame/8c5ee5ee-e433-f110-e74f-891865fa7950.jpg"
"NK586-A1-2","kop en schotel","hoogte 4.7 cm; diameter 10 cm; hoogte 2.7 cm; diameter 13.3 cm","NK_collectie/images_remove_frame/8c5ee5ee-e433-f110-e74f-891865fa7950.jpg"
"NK586-B","kop","hoogte 5.5 cm; diameter 8 cm","NK_collectie/images_remove_frame/dd7ea81c-8f28-b653-d750-c08641c4479a.jpg"
"NK586-B","kop","hoogte 5.5 cm; diameter 8 cm","NK_collectie/images_remove_frame/8c5ee5ee-e433-f110-e74f-891865fa7950.jpg"
"NK587-A-F","kop","  ","NK_collectie/images_remove_frame/a6ed05ae-5d20-32d0-976d-07d7780448ad.jpg"
"NK587-A-F","kop","  ","NK_collectie/images_remove_frame/4d72be10-5290-1eed-56ac-0a6abfdc21ac.jpg"
"NK587-A1-2","kop en schotel","hoogte 7 cm; diameter 13 cm","NK_collectie/images_remove_frame/d00fcfa7-0289-b684-fd53-9701b3c3a875.jpg"
"NK587-A1-2","kop en schotel","hoogte 7 cm; diameter 13 cm","NK_collectie/images_remove_frame/db574af8-49a1-07dc-96b6-24b5ec999fde.jpg"
"NK587-A1-2","kop en schotel","hoogte 7 cm; diameter 13 cm","NK_collectie/images_remove_frame/210aa83c-20b9-a450-9ef4-73aca90e84ff.jpg"
"NK587-A1-2","kop en schotel","hoogte 7 cm; diameter 13 cm","NK_collectie/images_remove_frame/4d72be10-5290-1eed-56ac-0a6abfdc21ac.jpg"
"NK587-A1-2","kop en schotel","hoogte 7 cm; diameter 13 cm","NK_collectie/images_remove_frame/beb862ca-9ee6-7627-4b97-406a933f8eea.jpg"
"NK587-A1-2","kop en schotel","hoogte 7 cm; diameter 13 cm","NK_collectie/images_remove_frame/be867f9f-c9f0-5eea-35dd-9115491712ec.jpg"
"NK587-B1-2","kop","hoogte 7 cm; ""diepte / diameter"" 13 cm","NK_collectie/images_remove_frame/4d72be10-5290-1eed-56ac-0a6abfdc21ac.jpg"
"NK587-C1-2","kop","hoogte 7 cm; ""diepte / diameter"" 13 cm","NK_collectie/images_remove_frame/4d72be10-5290-1eed-56ac-0a6abfdc21ac.jpg"
"NK587-D1-2","kop en schotel","hoogte 7 cm; diameter 13 cm","NK_collectie/images_remove_frame/722970b4-bb58-9d2d-2dee-af6b39e3ddf7.jpg"
"NK587-E1-2","kop en schotel","hoogte 7 cm; diameter 13 cm","NK_collectie/images_remove_frame/2c234155-5091-2fb7-5f7d-9fe87ecbd338.jpg"
"NK587-E1-2","kop en schotel","hoogte 7 cm; diameter 13 cm","NK_collectie/images_remove_frame/2a03e02c-37c3-e254-f405-575628e34cd7.jpg"
"NK587-E1-2","kop en schotel","hoogte 7 cm; diameter 13 cm","NK_collectie/images_remove_frame/7b6202ed-b7c0-6ba1-f7a1-6dabf1f0212d.jpg"
"NK587-E1-2","kop en schotel","hoogte 7 cm; diameter 13 cm","NK_collectie/images_remove_frame/6ec294b2-d394-596b-637b-416693d5cd01.jpg"
"NK587-E1-2","kop en schotel","hoogte 7 cm; diameter 13 cm","NK_collectie/images_remove_frame/4d72be10-5290-1eed-56ac-0a6abfdc21ac.jpg"
"NK587-F1-2","kop","hoogte 7 cm","NK_collectie/images_remove_frame/4d72be10-5290-1eed-56ac-0a6abfdc21ac.jpg"
"NK59","spiegel","hoogte 105 cm; breedte 75 cm","NK_collectie/images_remove_frame/23034463-d9fe-bf7c-e2e9-1b1b2b15e0df.jpg"
"NK59","spiegel","hoogte 105 cm; breedte 75 cm","NK_collectie/images_remove_frame/af4d8e99-d0c3-2727-09d9-854c5fbca3aa.jpg"
"NK590-A-B","bussepot","  ","NK_collectie/images_remove_frame/7f99f479-ad72-6920-5416-4b401237611e.jpg"
"NK590-A-B","bussepot","  ","NK_collectie/images_remove_frame/6b438870-afdb-fa65-6470-5ab450ca379d.jpg"
"NK590-A1-2","bussepot","hoogte 26 cm","NK_collectie/images_remove_frame/7f99f479-ad72-6920-5416-4b401237611e.jpg"
"NK590-A1-2","bussepot","hoogte 26 cm","NK_collectie/images_remove_frame/6b438870-afdb-fa65-6470-5ab450ca379d.jpg"
"NK590-A1-2","bussepot","hoogte 26 cm","NK_collectie/images_remove_frame/90191ff1-4159-2178-2496-1ba0d30cfd90.jpg"
"NK590-A1-2","bussepot","hoogte 26 cm","NK_collectie/images_remove_frame/61136c8d-b2d7-81b4-ef10-3c8a6c659b95.jpg"
"NK590-A1-2","bussepot","hoogte 26 cm","NK_collectie/images_remove_frame/3c5cb854-e01c-7712-a4a0-b735ed9458bd.jpg"
"NK590-A1-2","bussepot","hoogte 26 cm","NK_collectie/images_remove_frame/441fd4cc-44da-f389-19fe-294cb2444bd3.jpg"
"NK590-A1-2","bussepot","hoogte 26 cm","NK_collectie/images_remove_frame/9a9bcb12-118b-8edc-2a81-246c86191758.jpg"
"NK590-B1-2","bussepot","hoogte 26 cm","NK_collectie/images_remove_frame/7f99f479-ad72-6920-5416-4b401237611e.jpg"
"NK590-B1-2","bussepot","hoogte 26 cm","NK_collectie/images_remove_frame/6b438870-afdb-fa65-6470-5ab450ca379d.jpg"
"NK590-B1-2","bussepot","hoogte 26 cm","NK_collectie/images_remove_frame/2da764ad-8197-87c8-2551-7fbddeba019f.jpg"
"NK590-B1-2","bussepot","hoogte 26 cm","NK_collectie/images_remove_frame/59597ffa-ad32-ba18-8dc9-23cfa3f96122.jpg"
"NK590-B1-2","bussepot","hoogte 26 cm","NK_collectie/images_remove_frame/f6b1e2be-58c8-b132-208e-004d97ca8348.jpg"
"NK590-B1-2","bussepot","hoogte 26 cm","NK_collectie/images_remove_frame/758fe179-a77b-d66f-b133-30411c5387b0.jpg"
"NK592","schaal","hoogte 9.8 cm; diameter 24.5 cm","NK_collectie/images_remove_frame/11056fb6-46a2-b46a-d76e-5b85ede2b7fb.jpg"
"NK592","schaal","hoogte 9.8 cm; diameter 24.5 cm","NK_collectie/images_remove_frame/0bbc69bb-8fd5-06d9-1f94-455e6400f400.jpg"
"NK592","schaal","hoogte 9.8 cm; diameter 24.5 cm","NK_collectie/images_remove_frame/9be3aa06-2154-2fab-d771-b7e4f86dc5df.jpg"
"NK593","schotel","hoogte 3.8 cm; diameter 16.2 cm","NK_collectie/images_remove_frame/e9f45996-d9aa-d542-2b9c-6ebf4521f178.jpg"
"NK593","schotel","hoogte 3.8 cm; diameter 16.2 cm","NK_collectie/images_remove_frame/abca428c-ba55-7290-23cf-c86b5eaf4154.jpg"
"NK593","schotel","hoogte 3.8 cm; diameter 16.2 cm","NK_collectie/images_remove_frame/05aa3ce5-9c90-0672-50a6-5e1240feff63.jpg"
"NK6-A","fauteuil","hoogte 105 cm; breedte 67 cm; diepte 70 cm","NK_collectie/images_remove_frame/abdfb9ae-ca0a-2980-8d27-13566fb81245.jpg"
"NK6-A","fauteuil","hoogte 105 cm; breedte 67 cm; diepte 70 cm","NK_collectie/images_remove_frame/c8893dfb-d97d-679e-34d4-c0ca3ecc9e06.jpg"
"NK6-A","fauteuil","hoogte 105 cm; breedte 67 cm; diepte 70 cm","NK_collectie/images_remove_frame/27f79b57-5aba-fab0-d3a0-e11a5c1f01de.jpg"
"NK6-A","fauteuil","hoogte 105 cm; breedte 67 cm; diepte 70 cm","NK_collectie/images_remove_frame/09b7fe70-29d0-cb5e-8ccf-b0d0f1669527.jpg"
"NK6-A","fauteuil","hoogte 105 cm; breedte 67 cm; diepte 70 cm","NK_collectie/images_remove_frame/a5443dd5-632e-64fa-46de-4c205aeda599.jpg"
"NK6-A-F","fauteuil","  ","NK_collectie/images_remove_frame/52e1c29f-dccd-9ffe-698a-49ff5c9f1768.jpg"
"NK6-B","fauteuil","hoogte 105 cm; breedte 67 cm; diepte 70 cm","NK_collectie/images_remove_frame/75a8b43e-bfa5-e57c-4703-38f495b0ee6d.jpg"
"NK6-B","fauteuil","hoogte 105 cm; breedte 67 cm; diepte 70 cm","NK_collectie/images_remove_frame/43e261f9-37c4-e928-9c17-ba36bce18569.jpg"
"NK6-B","fauteuil","hoogte 105 cm; breedte 67 cm; diepte 70 cm","NK_collectie/images_remove_frame/da62a33a-b588-6707-d1fa-03658600014c.jpg"
"NK6-B","fauteuil","hoogte 105 cm; breedte 67 cm; diepte 70 cm","NK_collectie/images_remove_frame/ff3402bc-e3a8-5559-3dc0-ad2905fd2256.jpg"
"NK6-B","fauteuil","hoogte 105 cm; breedte 67 cm; diepte 70 cm","NK_collectie/images_remove_frame/abe2ede3-4499-5f6e-a9ea-68571d0b6b8c.jpg"
"NK6-C","fauteuil","hoogte 105 cm; breedte 67 cm; diepte 70 cm","NK_collectie/images_remove_frame/123d18a1-2876-7ccc-3201-46f26b5339d3.jpg"
"NK6-C","fauteuil","hoogte 105 cm; breedte 67 cm; diepte 70 cm","NK_collectie/images_remove_frame/227fcb3f-facb-1b7c-41f9-432039b98731.jpg"
"NK6-C","fauteuil","hoogte 105 cm; breedte 67 cm; diepte 70 cm","NK_collectie/images_remove_frame/ebc87c93-adf9-d3e1-75b8-18cf2b487854.jpg"
"NK6-C","fauteuil","hoogte 105 cm; breedte 67 cm; diepte 70 cm","NK_collectie/images_remove_frame/50ff1ac5-2c84-9c92-0e9d-7dc45fd6392e.jpg"
"NK6-D","fauteuil","hoogte 105 cm; breedte 67 cm; ""diepte / diameter"" 70 cm","NK_collectie/images_remove_frame/c5d53d35-d87e-c4a0-b622-198f366e49d2.jpg"
"NK6-D","fauteuil","hoogte 105 cm; breedte 67 cm; ""diepte / diameter"" 70 cm","NK_collectie/images_remove_frame/e9133a5c-ce8e-5d0a-a78b-6d77e3437432.jpg"
"NK6-D","fauteuil","hoogte 105 cm; breedte 67 cm; ""diepte / diameter"" 70 cm","NK_collectie/images_remove_frame/fe926dfa-91ed-f229-e898-a5485dddabaa.jpg"
"NK6-D","fauteuil","hoogte 105 cm; breedte 67 cm; ""diepte / diameter"" 70 cm","NK_collectie/images_remove_frame/1071b9f4-76bc-f5e3-c789-801d588ef300.jpg"
"NK6-D","fauteuil","hoogte 105 cm; breedte 67 cm; ""diepte / diameter"" 70 cm","NK_collectie/images_remove_frame/cd01bb36-50ce-1afb-65c2-bea01a659a18.jpg"
"NK6-E","fauteuil","hoogte 105 cm; breedte 67 cm; ""diepte / diameter"" 70 cm","NK_collectie/images_remove_frame/2df59f75-f60b-009e-36a6-506813d65f6d.jpg"
"NK6-E","fauteuil","hoogte 105 cm; breedte 67 cm; ""diepte / diameter"" 70 cm","NK_collectie/images_remove_frame/87323293-8728-0a72-7f4f-bad433e379a3.jpg"
"NK6-E","fauteuil","hoogte 105 cm; breedte 67 cm; ""diepte / diameter"" 70 cm","NK_collectie/images_remove_frame/a4894c49-1111-05aa-9a5d-a3bd249e492a.jpg"
"NK6-E","fauteuil","hoogte 105 cm; breedte 67 cm; ""diepte / diameter"" 70 cm","NK_collectie/images_remove_frame/e0879650-ee40-3c32-a1fa-0cdc6c1fa839.jpg"
"NK6-E","fauteuil","hoogte 105 cm; breedte 67 cm; ""diepte / diameter"" 70 cm","NK_collectie/images_remove_frame/2f328b58-ff88-4925-76e9-92696d92d838.jpg"
"NK6-F","fauteuil","hoogte 105 cm; breedte 67 cm; diepte 70 cm","NK_collectie/images_remove_frame/6494dd04-53b2-5869-33ae-aa7c00947f83.jpg"
"NK6-F","fauteuil","hoogte 105 cm; breedte 67 cm; diepte 70 cm","NK_collectie/images_remove_frame/1da85c1e-87f7-5fdc-2d3d-5ff85fe269df.jpg"
"NK6-F","fauteuil","hoogte 105 cm; breedte 67 cm; diepte 70 cm","NK_collectie/images_remove_frame/4fd077f3-e02e-63b0-c906-35a7405377f9.jpg"
"NK6-F","fauteuil","hoogte 105 cm; breedte 67 cm; diepte 70 cm","NK_collectie/images_remove_frame/e0fb675a-b518-2239-cadb-f8701de77348.jpg"
"NK6-F","fauteuil","hoogte 105 cm; breedte 67 cm; diepte 70 cm","NK_collectie/images_remove_frame/f5a6ed59-9190-bbed-3f3c-33220a7c5bc7.jpg"
"NK60","spiegel","hoogte 101 cm; breedte 83 cm; diepte 4 cm","NK_collectie/images_remove_frame/1f5ca29c-8da6-a494-d89c-5256ccdae511.jpg"
"NK600","koker","hoogte 15.5 cm; breedte 6.5 cm; diepte 3 cm","NK_collectie/images_remove_frame/fb3ac511-5175-6689-eedd-92d29bca4de5.jpg"
"NK600","koker","hoogte 15.5 cm; breedte 6.5 cm; diepte 3 cm","NK_collectie/images_remove_frame/4b6cf98c-ae50-f12d-8005-2aebb8cbbd3a.jpg"
"NK606","kop","hoogte 5.5 cm; ""diepte / diameter"" 6.5 cm","NK_collectie/images_remove_frame/9076ba5e-cd5c-a06c-f0ac-577f8a88ca4d.jpg"
"NK606","kop","hoogte 5.5 cm; ""diepte / diameter"" 6.5 cm","NK_collectie/images_remove_frame/208b2d34-4fa7-ade0-bb7d-6474344c2fa7.jpg"
"NK606","kop","hoogte 5.5 cm; ""diepte / diameter"" 6.5 cm","NK_collectie/images_remove_frame/af7a26b9-d716-33f0-d345-15266f4a069e.jpg"
"NK606","kop","hoogte 5.5 cm; ""diepte / diameter"" 6.5 cm","NK_collectie/images_remove_frame/7eb375cc-7a1b-ebb3-2e6a-9894a031191d.jpg"
"NK606","kop","hoogte 5.5 cm; ""diepte / diameter"" 6.5 cm","NK_collectie/images_remove_frame/bdf599d4-1430-1229-9773-c48a41034fe6.jpg"
"NK608","bord","hoogte 3 cm; diameter 20 cm","NK_collectie/images_remove_frame/e883271e-050c-efb0-b6d7-c3650cabd6dc.jpg"
"NK608","bord","hoogte 3 cm; diameter 20 cm","NK_collectie/images_remove_frame/64a41050-6544-8491-8c86-7d5f72976a86.jpg"
"NK609","tegel","hoogte 15 cm; breedte 14.5 cm; diepte 4 cm","NK_collectie/images_remove_frame/781103d3-418c-2668-83dc-0f5aa5d21aee.jpg"
"NK61-A","stoel","hoogte 96 cm; breedte 54 cm; diepte 51 cm","NK_collectie/images_remove_frame/202a7a0c-b516-a471-da4a-a0e73e89db21.jpg"
"NK61-A","stoel","hoogte 96 cm; breedte 54 cm; diepte 51 cm","NK_collectie/images_remove_frame/f758b1f4-0735-9905-e871-c5ad005d2747.jpg"
"NK61-A","stoel","hoogte 96 cm; breedte 54 cm; diepte 51 cm","NK_collectie/images_remove_frame/1c5010af-6919-0ae4-2f10-43e68f526025.jpg"
"NK61-A","stoel","hoogte 96 cm; breedte 54 cm; diepte 51 cm","NK_collectie/images_remove_frame/7f86aa84-7cea-9881-e3cd-d4dde8bbaf04.jpg"
"NK61-A-F","stoel","  ","NK_collectie/images_remove_frame/7f86aa84-7cea-9881-e3cd-d4dde8bbaf04.jpg"
"NK61-B","stoel","hoogte 96 cm; breedte 54 cm; diepte 51 cm","NK_collectie/images_remove_frame/bdf478f9-7124-6538-6e80-79d7ee10bab0.jpg"
"NK61-B","stoel","hoogte 96 cm; breedte 54 cm; diepte 51 cm","NK_collectie/images_remove_frame/3f95990d-7341-fb97-01ae-6477472872a4.jpg"
"NK61-B","stoel","hoogte 96 cm; breedte 54 cm; diepte 51 cm","NK_collectie/images_remove_frame/b9bb2ad3-d746-621b-6cc5-a1aecc182c74.jpg"
"NK61-B","stoel","hoogte 96 cm; breedte 54 cm; diepte 51 cm","NK_collectie/images_remove_frame/7f86aa84-7cea-9881-e3cd-d4dde8bbaf04.jpg"
"NK61-C","stoel","hoogte 96 cm; breedte 54 cm; diepte 51 cm","NK_collectie/images_remove_frame/4fa4ee97-8d2b-3bf5-d833-b660c3619ece.jpg"
"NK61-C","stoel","hoogte 96 cm; breedte 54 cm; diepte 51 cm","NK_collectie/images_remove_frame/31a1f2a5-c6c3-2eaa-b6bf-2ce0ed468bd9.jpg"
"NK61-C","stoel","hoogte 96 cm; breedte 54 cm; diepte 51 cm","NK_collectie/images_remove_frame/6d2b3b45-6380-f7c4-b138-dba37df4d6b0.jpg"
"NK61-C","stoel","hoogte 96 cm; breedte 54 cm; diepte 51 cm","NK_collectie/images_remove_frame/7f86aa84-7cea-9881-e3cd-d4dde8bbaf04.jpg"
"NK61-D","stoel","hoogte 96 cm; breedte 54 cm; diepte 51 cm","NK_collectie/images_remove_frame/cb175755-edde-6f7a-5705-a262f18daa0a.jpg"
"NK61-D","stoel","hoogte 96 cm; breedte 54 cm; diepte 51 cm","NK_collectie/images_remove_frame/b33c2fe0-c091-2f68-d267-46020a5737f0.jpg"
"NK61-D","stoel","hoogte 96 cm; breedte 54 cm; diepte 51 cm","NK_collectie/images_remove_frame/bdd0cba2-cfbd-3af8-17a5-1b97d6d8d038.jpg"
"NK61-D","stoel","hoogte 96 cm; breedte 54 cm; diepte 51 cm","NK_collectie/images_remove_frame/7f86aa84-7cea-9881-e3cd-d4dde8bbaf04.jpg"
"NK61-E","stoel","hoogte 96 cm; breedte 54 cm; diepte 51 cm","NK_collectie/images_remove_frame/0db64958-4389-1808-a01d-595a9bd19a7e.jpg"
"NK61-E","stoel","hoogte 96 cm; breedte 54 cm; diepte 51 cm","NK_collectie/images_remove_frame/7685c54d-4a2d-8d28-ac79-eb57ad7b12d0.jpg"
"NK61-E","stoel","hoogte 96 cm; breedte 54 cm; diepte 51 cm","NK_collectie/images_remove_frame/9d6cb6da-2322-8a0a-640e-6b445a6019ea.jpg"
"NK61-E","stoel","hoogte 96 cm; breedte 54 cm; diepte 51 cm","NK_collectie/images_remove_frame/7f86aa84-7cea-9881-e3cd-d4dde8bbaf04.jpg"
"NK61-F","stoel","hoogte 96 cm; breedte 54 cm; diepte 51 cm","NK_collectie/images_remove_frame/442fd20d-53ab-65ce-c737-287a81cbc63d.jpg"
"NK61-F","stoel","hoogte 96 cm; breedte 54 cm; diepte 51 cm","NK_collectie/images_remove_frame/8930670c-2f85-087a-2d65-555a1d44dc5f.jpg"
"NK61-F","stoel","hoogte 96 cm; breedte 54 cm; diepte 51 cm","NK_collectie/images_remove_frame/784c2935-22c4-abf3-4640-daa324d7937f.jpg"
"NK61-F","stoel","hoogte 96 cm; breedte 54 cm; diepte 51 cm","NK_collectie/images_remove_frame/7f86aa84-7cea-9881-e3cd-d4dde8bbaf04.jpg"
"NK610","tegel","hoogte 28 cm; diepte 4.5 cm","NK_collectie/images_remove_frame/166b7c89-0276-7ec1-367e-0744f18fd8e2.jpg"
"NK611","bord","hoogte 2.5 cm; ""diepte / diameter"" 22 cm","NK_collectie/images_remove_frame/6e1a4859-f875-0806-b665-bc87788c0f3d.jpg"
"NK611","bord","hoogte 2.5 cm; ""diepte / diameter"" 22 cm","NK_collectie/images_remove_frame/e3af53c1-4403-518f-c954-5d3b10cf4da5.jpg"
"NK611","bord","hoogte 2.5 cm; ""diepte / diameter"" 22 cm","NK_collectie/images_remove_frame/417fad0c-c4b3-584a-9459-ef27d039b5ca.jpg"
"NK611","bord","hoogte 2.5 cm; ""diepte / diameter"" 22 cm","NK_collectie/images_remove_frame/edddab8e-3143-76f1-5b36-98e55fa734b5.jpg"
"NK612","bord","hoogte 5 cm; ""diepte / diameter"" 29.5 cm","NK_collectie/images_remove_frame/76aaf43c-4425-b54c-a41e-84b144d145a9.jpg"
"NK612","bord","hoogte 5 cm; ""diepte / diameter"" 29.5 cm","NK_collectie/images_remove_frame/2338d6c3-1264-715e-58a0-c099e6c3f160.jpg"
"NK612","bord","hoogte 5 cm; ""diepte / diameter"" 29.5 cm","NK_collectie/images_remove_frame/e36dfb84-fcea-340a-f2c5-9fadb7f3df1b.jpg"
"NK612","bord","hoogte 5 cm; ""diepte / diameter"" 29.5 cm","NK_collectie/images_remove_frame/37c7e0d6-ef71-be57-4414-dc3bf3c8630e.jpg"
"NK613-A","kom","hoogte 5.7 cm; diameter 14.5 cm","NK_collectie/images_remove_frame/e61d4af1-db41-fcbf-bd55-646e7768b841.jpg"
"NK613-A-B","kom","  ","NK_collectie/images_remove_frame/e61d4af1-db41-fcbf-bd55-646e7768b841.jpg"
"NK613-B","kom","hoogte 5.7 cm; ""diepte / diameter"" 14.5 cm","NK_collectie/images_remove_frame/e61d4af1-db41-fcbf-bd55-646e7768b841.jpg"
"NK616","schotel","hoogte 4.4 cm; diameter 33 cm","NK_collectie/images_remove_frame/febc8d74-14a4-b949-0b8a-5102deb67ba4.jpg"
"NK616","schotel","hoogte 4.4 cm; diameter 33 cm","NK_collectie/images_remove_frame/e728f1af-8c54-1b6e-0b9c-20e3704311e1.jpg"
"NK618-B","kandelaar","hoogte 17.5 cm; diameter 11 cm","NK_collectie/images_remove_frame/3022b4bb-c699-300b-fb83-b5268bc6c483.jpg"
"NK618-B","kandelaar","hoogte 17.5 cm; diameter 11 cm","NK_collectie/images_remove_frame/924e90b1-f2d9-1e8c-cceb-2c535361f9ad.jpg"
"NK618-B","kandelaar","hoogte 17.5 cm; diameter 11 cm","NK_collectie/images_remove_frame/bc979ca7-71b3-b952-00f1-a811b69a54df.jpg"
"NK618-B","kandelaar","hoogte 17.5 cm; diameter 11 cm","NK_collectie/images_remove_frame/8dac1e91-4c36-0548-eca4-b5ee09b2ac0d.jpg"
"NK618-B","kandelaar","hoogte 17.5 cm; diameter 11 cm","NK_collectie/images_remove_frame/61f9fd65-c7f5-b8fb-f038-25dced70bbc8.jpg"
"NK619","vlakreliëf","hoogte 17.5 cm; breedte 10.3 cm; diepte 2.5 cm","NK_collectie/images_remove_frame/e3c318c9-6e4f-7025-4171-92b105cba766.jpg"
"NK62","flap-aan-de-wand","hoogte 71 cm; diameter 99 cm","NK_collectie/images_remove_frame/8d1fcc7e-49b1-ef72-9205-d5452eda383f.jpg"
"NK62","flap-aan-de-wand","hoogte 71 cm; diameter 99 cm","NK_collectie/images_remove_frame/adcca493-eb5d-bee8-3718-056f7cf27ac4.jpg"
"NK62","flap-aan-de-wand","hoogte 71 cm; diameter 99 cm","NK_collectie/images_remove_frame/1868d1b6-a473-b263-3a70-6ac8be1c6ce7.jpg"
"NK626","tafelklok","hoogte 33 cm; breedte 18.5 cm; diepte 14.3 cm","NK_collectie/images_remove_frame/d5818946-09d6-6e87-2c68-2163c3c5abd4.jpg"
"NK626","tafelklok","hoogte 33 cm; breedte 18.5 cm; diepte 14.3 cm","NK_collectie/images_remove_frame/5cd0fd28-7705-f4c7-2715-1b7d5f8ca046.jpg"
"NK626","tafelklok","hoogte 33 cm; breedte 18.5 cm; diepte 14.3 cm","NK_collectie/images_remove_frame/fd77afbe-57ef-f1af-9665-0aabe51b03d1.jpg"
"NK626","tafelklok","hoogte 33 cm; breedte 18.5 cm; diepte 14.3 cm","NK_collectie/images_remove_frame/cced495a-e2d3-dd27-62a8-69d533308d38.jpg"
"NK626","tafelklok","hoogte 33 cm; breedte 18.5 cm; diepte 14.3 cm","NK_collectie/images_remove_frame/303bdfe4-331c-7b6b-d619-27c8487e24e8.jpg"
"NK626","tafelklok","hoogte 33 cm; breedte 18.5 cm; diepte 14.3 cm","NK_collectie/images_remove_frame/ee4460e3-8cf3-6ba6-c97d-6d92a2b74a75.jpg"
"NK634","pendule","hoogte 53 cm","NK_collectie/images_remove_frame/7ac085f4-1094-9afa-4dd0-c77d2ca01fbd.jpg"
"NK634","pendule","hoogte 53 cm","NK_collectie/images_remove_frame/63317cbe-6518-339e-cc55-cf3a90537c4b.jpg"
"NK634","pendule","hoogte 53 cm","NK_collectie/images_remove_frame/0a2c3225-e026-79e2-478a-4cd3ffbd59bf.jpg"
"NK634","pendule","hoogte 53 cm","NK_collectie/images_remove_frame/954f8e2e-b89d-3352-e09d-70f722d0928d.jpg"
"NK634","pendule","hoogte 53 cm","NK_collectie/images_remove_frame/17ad6232-15d5-4fe4-baf8-439476aa8b38.jpg"
"NK634","pendule","hoogte 53 cm","NK_collectie/images_remove_frame/efbae9f5-649a-a25f-5e98-e0509a5d50f4.jpg"
"NK635","kanon","hoogte 22.5 cm; breedte 29.5 cm; ""diepte / diameter"" 54.5 cm","NK_collectie/images_remove_frame/12dafdc3-6842-dc09-4c19-c567f192ee57.jpg"
"NK635","kanon","hoogte 22.5 cm; breedte 29.5 cm; ""diepte / diameter"" 54.5 cm","NK_collectie/images_remove_frame/f5532403-22e0-3657-ef0e-9136894f661f.jpg"
"NK635","kanon","hoogte 22.5 cm; breedte 29.5 cm; ""diepte / diameter"" 54.5 cm","NK_collectie/images_remove_frame/2a5ae4cb-8bae-ed3b-0c07-af8057331a32.jpg"
"NK635","kanon","hoogte 22.5 cm; breedte 29.5 cm; ""diepte / diameter"" 54.5 cm","NK_collectie/images_remove_frame/56788ef4-4374-5481-a95a-38a93eded93b.jpg"
"NK637","hoogreliëf","hoogte 33.5 cm; breedte 22 cm; diepte 5.5 cm","NK_collectie/images_remove_frame/16b33eb3-e8b0-6098-8a61-9afdb6afb12f.jpg"
"NK638","emmer","hoogte 19 cm; diameter 19.5 cm","NK_collectie/images_remove_frame/cdb75c2e-6200-37d8-ef7e-771bc4ece207.jpg"
"NK64-A","fauteuil","hoogte 98 cm; breedte 67 cm; ""diepte / diameter"" 61 cm","NK_collectie/images_remove_frame/d5146b17-85ea-7f5e-142c-2e4de519e22f.jpg"
"NK64-A","fauteuil","hoogte 98 cm; breedte 67 cm; ""diepte / diameter"" 61 cm","NK_collectie/images_remove_frame/44c2b4dc-dbd8-cb8c-066c-736af037abae.jpg"
"NK64-A-B","fauteuil","  ","NK_collectie/images_remove_frame/8eb120f6-87e6-787d-a65b-51833824b5ef.jpg"
"NK64-A-B","fauteuil","  ","NK_collectie/images_remove_frame/d5146b17-85ea-7f5e-142c-2e4de519e22f.jpg"
"NK64-A-B","fauteuil","  ","NK_collectie/images_remove_frame/9383633d-0511-a1d1-8738-ede20db17f3a.jpg"
"NK64-A-B","fauteuil","  ","NK_collectie/images_remove_frame/44c2b4dc-dbd8-cb8c-066c-736af037abae.jpg"
"NK64-B","fauteuil","hoogte 98 cm; breedte 67 cm; ""diepte / diameter"" 61 cm","NK_collectie/images_remove_frame/8eb120f6-87e6-787d-a65b-51833824b5ef.jpg"
"NK64-B","fauteuil","hoogte 98 cm; breedte 67 cm; ""diepte / diameter"" 61 cm","NK_collectie/images_remove_frame/9383633d-0511-a1d1-8738-ede20db17f3a.jpg"
"NK640-A","kolenbak","hoogte 49 cm; breedte 36.5 cm; diepte 60 cm","NK_collectie/images_remove_frame/e9bb32c1-d0e2-0d9c-59f1-572be19bebf5.jpg"
"NK640-A","kolenbak","hoogte 49 cm; breedte 36.5 cm; diepte 60 cm","NK_collectie/images_remove_frame/d0c4b81a-3686-b9a1-a436-e380b7ae59af.jpg"
"NK640-A-B","kolenbak","  ","NK_collectie/images_remove_frame/39276c40-23dd-8fab-074a-8711dc4957ba.jpg"
"NK640-A-B","kolenbak","  ","NK_collectie/images_remove_frame/d0c4b81a-3686-b9a1-a436-e380b7ae59af.jpg"
"NK640-B","kolenschep","hoogte 36 cm; breedte 13 cm; diepte 6 cm","NK_collectie/images_remove_frame/56b7fd67-6775-5d91-90b3-ce003d9ae4fe.jpg"
